Unnamed: 0,business_id,feature_scores,feature_count
3214,gKS0fS91JQOOTICdc2ZvFw,"{""Service"": 3.1666666666666665, ""Manhattan red spicy soup"": 1.0, ""Crackers"": 3.0, ""Bread butter"": 3.0, ""Tattoos girl"": 1.0, ""Tip"": 4.0, ""Atmosphere"": 1.0, ""Cost"": 3.4, ""Calamari"": 3.0, ""Salmon Tacos"": 5.0, ""Drinks"": 4.0, ""Quality"": 2.0, ""Quantity"": 2.0, ""Food"": 5.0, ""Blue Claw Crabs with Garlic Sauce"": 2.0, ""Cajun Fries"": 5.0, ""Seafood"": 4.0, ""Chicken"": 4.0}","{""Service"": 6, ""Manhattan red spicy soup"": 1, ""Crackers"": 1, ""Bread butter"": 1, ""Tattoos girl"": 1, ""Tip"": 1, ""Atmosphere"": 1, ""Cost"": 5, ""Calamari"": 1, ""Salmon Tacos"": 1, ""Drinks"": 1, ""Quality"": 1, ""Quantity"": 1, ""Food"": 1, ""Blue Claw Crabs with Garlic Sauce"": 1, ""Cajun Fries"": 1, ""Seafood"": 1, ""Chicken"": 1}"
3215,gKZuvwFRHcO2Y6XfyWO7lA,"{""Service"": 4.5, ""Grilled Calamari"": 5.0, ""Eggplant Appetizer"": 5.0, ""Veal Saltimbocca"": 5.0, ""Homemade Lasagna"": 5.0, ""Cost"": 3.5, ""Sweet Potato Gnocci"": 4.0, ""Calamari with Capers and Black Olives over Linguini"": 4.0}","{""Service"": 2, ""Grilled Calamari"": 1, ""Eggplant Appetizer"": 1, ""Veal Saltimbocca"": 1, ""Homemade Lasagna"": 1, ""Cost"": 2, ""Sweet Potato Gnocci"": 1, ""Calamari with Capers and Black Olives over Linguini"": 1}"
3216,gKzFir7-U5_sgvCymGPGYw,"{""Service"": 3.6666666666666665, ""Pizza"": 2.5, ""Apps"": 3.0, ""Cost"": 4.0, ""Vanilla Milkshake"": 2.0}","{""Service"": 3, ""Pizza"": 2, ""Apps"": 1, ""Cost"": 2, ""Vanilla Milkshake"": 1}"
3217,gLpp7kjR9Zg6ypG2lRjAYg,"{""Ambiance"": 4.0, ""Service"": 4.0, ""Food"": 3.75, ""Drinks"": 3.75, ""French Toast with Blueberry Compote"": 5.0, ""Roasted Pork Loin Eggs Benedict"": 5.0, ""Cost"": 3.0, ""French Toast"": 4.0, ""Burger"": 3.5, ""Bloody Marys"": 2.0, ""Mimosas"": 2.0, ""Omelettes"": 2.0, ""Chicken Sandwich"": 2.0, ""Fruit Salad"": 3.0, ""Music"": 3.0, ""Beer"": 5.0, ""Portobello Sandwich"": 5.0, ""Atmosphere"": 4.0, ""Short Ribs"": 5.0, ""Wings"": 3.0, ""Melon Bellini"": 1.0, ""Mamosa"": 2.0, ""Hendricks Martini"": 3.0, ""Calamari"": 2.0, ""Salad with Goat Cheese"": 3.0, ""French Onion Soup"": 2.0}","{""Ambiance"": 1, ""Service"": 7, ""Food"": 4, ""Drinks"": 4, ""French Toast with Blueberry Compote"": 1, ""Roasted Pork Loin Eggs Benedict"": 1, ""Cost"": 6, ""French Toast"": 1, ""Burger"": 2, ""Bloody Marys"": 1, ""Mimosas"": 1, ""Omelettes"": 1, ""Chicken Sandwich"": 1, ""Fruit Salad"": 1, ""Music"": 1, ""Beer"": 1, ""Portobello Sandwich"": 1, ""Atmosphere"": 2, ""Short Ribs"": 1, ""Wings"": 1, ""Melon Bellini"": 1, ""Mamosa"": 1, ""Hendricks Martini"": 1, ""Calamari"": 1, ""Salad with Goat Cheese"": 1, ""French Onion Soup"": 1}"
3218,gMMB9h6NErOo9MlDBRJkXw,"{""Service"": 4.0, ""Froyo"": 4.0, ""Cost"": 2.75, ""Vanilla Yogurt"": 4.0, ""Mochi"": 5.0, ""Strawberries"": 4.0, ""Cookie Dough Bits"": 4.0, ""Food"": 4.25, ""Greek yogurt"": 5.0, ""Raspberry pomegranate"": 4.0, ""Atmosphere"": 4.5, ""Dark Chocolate Sorbet"": 5.0, ""Peanut Butter"": 3.0, ""Vanilla"": 3.0, ""Cookies & Cream"": 4.0, ""Caramel Gelato"": 5.0, ""Food Variety"": 5.0, ""Frozen Yogurt"": 5.0, ""Sorbets"": 5.0, ""Gelatos"": 5.0, ""Shakes"": 5.0, ""Cones"": 5.0, ""Igloo Pops"": 5.0, ""Toppings"": 5.0, ""Outdoor Movie Nights"": 5.0}","{""Service"": 4, ""Froyo"": 1, ""Cost"": 4, ""Vanilla Yogurt"": 1, ""Mochi"": 1, ""Strawberries"": 1, ""Cookie Dough Bits"": 1, ""Food"": 2, ""Greek yogurt"": 1, ""Raspberry pomegranate"": 1, ""Atmosphere"": 2, ""Dark Chocolate Sorbet"": 1, ""Peanut Butter"": 1, ""Vanilla"": 1, ""Cookies & Cream"": 1, ""Caramel Gelato"": 1, ""Food Variety"": 1, ""Frozen Yogurt"": 1, ""Sorbets"": 1, ""Gelatos"": 1, ""Shakes"": 1, ""Cones"": 1, ""Igloo Pops"": 1, ""Toppings"": 1, ""Outdoor Movie Nights"": 1}"
3219,gO_W7JLMw2om3l1NUUlvjA,"{""Service"": 5.0, ""Food"": 4.0, ""Tuna Salad Sandwich"": 4.0, ""Salad"": 4.0, ""Atmosphere"": 4.0, ""Cost"": 3.0}","{""Service"": 2, ""Food"": 1, ""Tuna Salad Sandwich"": 1, ""Salad"": 1, ""Atmosphere"": 1, ""Cost"": 1}"
3220,gOfCxAiQmQYywXYJ3KeP-w,"{""Service"": 1.0, ""Cost"": 3.0}","{""Service"": 1, ""Cost"": 1}"
3221,gOrJeoLDOiW7muWuoE-sMg,"{""Service"": 3.1666666666666665, ""Atmosphere"": 3.5, ""Cost"": 3.142857142857143, ""Ambiance"": 4.25, ""Food"": 3.272727272727273, ""Hot dogs"": 3.0, ""Pork belly"": 2.0, ""Beers"": 4.0, ""Views"": 5.0, ""Drinks"": 3.6666666666666665, ""Location"": 4.0, ""Music"": 4.0, ""Seating"": 4.0, ""Outdoor"": 4.0, ""Victory's Summer Love"": 5.0, ""Morgan's Pier's Blueberry Lemonade"": 5.0, ""French Fries"": 4.0, ""Watermelon Feta"": 4.0, ""Fried Tomatoes"": 5.0, ""Chorizo Tacos"": 4.0, ""Tuna Burger"": 4.0, ""Craft Beers"": 4.0, ""Appetizers"": 4.0, ""Crab Cakes"": 1.0, ""Reservations"": 1.0, ""Burger"": 5.0, ""Watermelon Rickey"": 4.0, ""Orange Crushin it"": 2.0, ""Blueberry Lemonade"": 3.0, ""Rotating Special Frozen Drink"": 3.0, ""Watermelon Rum-based Frozen Drink"": 5.0, ""Crowd"": 4.0, ""Price"": 4.0, ""Sandwiches"": 1.0, ""View"": 5.0, ""Beer"": 4.0, ""Mixed Drinks"": 4.0, ""Portobello Mushroom Burger"": 4.0, ""Watermelon and Feta"": 4.0, ""Little Baby's Ice Cream"": 3.0}","{""Service"": 18, ""Atmosphere"": 6, ""Cost"": 14, ""Ambiance"": 4, ""Food"": 11, ""Hot dogs"": 1, ""Pork belly"": 1, ""Beers"": 1, ""Views"": 1, ""Drinks"": 6, ""Location"": 1, ""Music"": 1, ""Seating"": 1, ""Outdoor"": 1, ""Victory's Summer Love"": 1, ""Morgan's Pier's Blueberry Lemonade"": 1, ""French Fries"": 1, ""Watermelon Feta"": 1, ""Fried Tomatoes"": 1, ""Chorizo Tacos"": 1, ""Tuna Burger"": 1, ""Craft Beers"": 1, ""Appetizers"": 1, ""Crab Cakes"": 1, ""Reservations"": 1, ""Burger"": 1, ""Watermelon Rickey"": 1, ""Orange Crushin it"": 1, ""Blueberry Lemonade"": 1, ""Rotating Special Frozen Drink"": 1, ""Watermelon Rum-based Frozen Drink"": 1, ""Crowd"": 1, ""Price"": 1, ""Sandwiches"": 1, ""View"": 1, ""Beer"": 1, ""Mixed Drinks"": 1, ""Portobello Mushroom Burger"": 1, ""Watermelon and Feta"": 1, ""Little Baby's Ice Cream"": 1}"
3222,gPr1io7ks0Eo3FDsnDTYfg,"{""Ambience"": 4.0, ""Music"": 4.0, ""Coffee"": 5.0, ""Sandwiches"": 4.0, ""Bagel"": 2.0, ""Service"": 2.0, ""Pastries"": 1.0, ""Cost"": 3.0}","{""Ambience"": 1, ""Music"": 1, ""Coffee"": 1, ""Sandwiches"": 1, ""Bagel"": 1, ""Service"": 1, ""Pastries"": 1, ""Cost"": 1}"
3223,gQCKrqkalAc--4cuW_C_Ow,"{""Service"": 4.083333333333333, ""Pizza"": 4.2727272727272725, ""Cost"": 2.909090909090909, ""Food"": 5.0, ""Margherita Pizza with Sausage and Basil"": 5.0, ""Quality"": 5.0, ""Variety"": 4.0, ""Price"": 3.5, ""Margherita"": 4.0, ""Special (White with spinach)"": 3.0, ""Plain with toppings of your choice"": 4.0, ""Atmosphere"": 4.5, ""Location"": 3.0, ""Dishes"": 5.0, ""Tomato Pie"": 5.0, ""Regular Pie"": 5.0, ""White Pie"": 5.0, ""Margerita"": 5.0, ""Spinach and Tomato Pizza"": 5.0, ""White Pizza with Extra Cheese and Basil"": 5.0, ""Cheesesteak"": 1.0}","{""Service"": 12, ""Pizza"": 11, ""Cost"": 11, ""Food"": 1, ""Margherita Pizza with Sausage and Basil"": 1, ""Quality"": 1, ""Variety"": 1, ""Price"": 2, ""Margherita"": 1, ""Special (White with spinach)"": 1, ""Plain with toppings of your choice"": 1, ""Atmosphere"": 2, ""Location"": 1, ""Dishes"": 1, ""Tomato Pie"": 1, ""Regular Pie"": 1, ""White Pie"": 1, ""Margerita"": 1, ""Spinach and Tomato Pizza"": 1, ""White Pizza with Extra Cheese and Basil"": 1, ""Cheesesteak"": 1}"
3224,gRSMrEF92ZsC2MBlUr3iOA,"{""Service"": 5.0, ""Coffee"": 5.0, ""Cost"": 2.0}","{""Service"": 1, ""Coffee"": 1, ""Cost"": 1}"
3225,gSw5N8h5lpC4XGw_nthyrQ,"{""Service"": 1.0, ""Buffalo Wings"": 1.0, ""Salad"": 1.0, ""Cost"": 3.0}","{""Service"": 1, ""Buffalo Wings"": 1, ""Salad"": 1, ""Cost"": 1}"
3226,gU39t80dXx9LkIZHp6cyCQ,"{""Service"": 3.5, ""Food"": 5.0, ""Mount Qi Beef"": 5.0, ""Noodle"": 5.0, ""Soup"": 5.0, ""Aloe Drink"": 5.0, ""Atmosphere"": 5.0, ""Cost"": 3.0, ""Noodles"": 2.0, ""Pork"": 1.0, ""Rice"": 3.0, ""Beef"": 3.0, ""Steamed Dumplings"": 2.0, ""Crab Dumplings"": 1.0}","{""Service"": 2, ""Food"": 1, ""Mount Qi Beef"": 1, ""Noodle"": 1, ""Soup"": 1, ""Aloe Drink"": 1, ""Atmosphere"": 1, ""Cost"": 2, ""Noodles"": 1, ""Pork"": 1, ""Rice"": 1, ""Beef"": 1, ""Steamed Dumplings"": 1, ""Crab Dumplings"": 1}"
3227,gVWf1FBV59G8ltzQ0Nmchw,"{""Service"": 3.25, ""Hoagies"": 5.0, ""Potato Chips"": 5.0, ""Onion Dip"": 5.0, ""Cost"": 3.0, ""Hoagie"": 3.0, ""Cleaning"": 1.0}","{""Service"": 4, ""Hoagies"": 1, ""Potato Chips"": 1, ""Onion Dip"": 1, ""Cost"": 1, ""Hoagie"": 1, ""Cleaning"": 1}"
3228,gWV1k7XO9DSAodAlanESFA,"{""Service"": 4.0, ""Al Pastor Tacos"": 5.0, ""Fish Tacos"": 5.0, ""Crispy Beef Burrito"": 5.0, ""Cost"": 4.5, ""Atmosphere"": 4.0, ""Food"": 4.333333333333333, ""Bottled Water"": 4.0, ""Coke Bottles"": 4.0}","{""Service"": 2, ""Al Pastor Tacos"": 2, ""Fish Tacos"": 1, ""Crispy Beef Burrito"": 1, ""Cost"": 2, ""Atmosphere"": 1, ""Food"": 1, ""Bottled Water"": 1, ""Coke Bottles"": 1}"
3229,gWik8tjd8Z5OGlMyZGrqEg,"{""Service"": 2.0, ""Guacamole"": 1.0, ""Mahi Mahi Tacos"": 2.0, ""Overall"": 1.0}","{""Service"": 1, ""Guacamole"": 1, ""Mahi Mahi Tacos"": 1, ""Overall"": 1}"
3230,gXiWHYBuPLWWXZJPOP1uKw,"{""Service"": 3.4, ""Dirty Diana Sandwich"": 5.0, ""Crinkle Fries"": 4.0, ""Strawberry Shortcake Parfait"": 5.0, ""Cost"": 2.8, ""Ambiance"": 3.5, ""Food"": 4.0, ""Salmon"": 5.0, ""Shrimp and Crab Pasta"": 5.0, ""Salmon Sandwich"": 5.0, ""Customer Appreciation Day"": 5.0, ""African American Ownership"": 5.0, ""Influential Black Women Decor"": 5.0, ""Free Food"": 5.0, ""Mimosas"": 5.0, ""Dessert Table"": 5.0, ""Bartender"": 5.0, ""Brunch"": 5.0, ""Aquarius Jawn (shrimp and grits)"": 5.0, ""California Love (chicken and waffles)"": 5.0, ""Wake and Bake"": 2.0}","{""Service"": 5, ""Dirty Diana Sandwich"": 1, ""Crinkle Fries"": 1, ""Strawberry Shortcake Parfait"": 1, ""Cost"": 5, ""Ambiance"": 2, ""Food"": 3, ""Salmon"": 1, ""Shrimp and Crab Pasta"": 1, ""Salmon Sandwich"": 1, ""Customer Appreciation Day"": 1, ""African American Ownership"": 1, ""Influential Black Women Decor"": 1, ""Free Food"": 1, ""Mimosas"": 1, ""Dessert Table"": 1, ""Bartender"": 1, ""Brunch"": 1, ""Aquarius Jawn (shrimp and grits)"": 1, ""California Love (chicken and waffles)"": 1, ""Wake and Bake"": 1}"
3231,gYVKvm64vH75YQKQrdKnnw,"{""Service"": 5.0, ""Dandan Noodles"": 5.0, ""Cost"": 2.0}","{""Service"": 1, ""Dandan Noodles"": 1, ""Cost"": 1}"
3232,gYYMQeg4X8FUcCxXI4c2Tw,"{""Service"": 3.0625, ""Food"": 4.25, ""Cheesesteak"": 3.6666666666666665, ""Fries"": 4.333333333333333, ""Cherry Soda"": 3.0, ""Cost"": 2.8, ""Bread"": 4.0, ""Condiments"": 3.3333333333333335, ""Buns"": 2.0, ""Facility"": 1.0, ""Hygiene"": 1.0, ""Hygiene Protocol"": 1.0, ""Cheesesteak with wiz and onions"": 5.0, ""Cherry soda"": 3.0, ""Steak Sandwich"": 1.0, ""Burger"": 1.0, ""Chicken Cheese Steak with Onions & Cheese Wiz"": 4.0, ""Steak"": 2.0, ""Rolls"": 2.0, ""Plain Steak Sandwich"": 3.0, ""Pizza Steak"": 4.0, ""Buffalo Chicken Sandwich"": 4.0, ""Fries with seasoning"": 1.0, ""Cheese Steak"": 4.0, ""Mushroom"": 4.0, ""Pepper"": 4.0, ""Provolone Cheese"": 4.0, ""Pepperoni"": 4.0, ""French Fries"": 4.0, ""Cajun Seasoning"": 4.0, ""Pickles"": 4.0, ""Hot Cherry Peppers"": 4.0, ""Banana Peppers"": 4.0, ""Philly Cheesesteak"": 5.0}","{""Service"": 16, ""Food"": 4, ""Cheesesteak"": 9, ""Fries"": 3, ""Cherry Soda"": 1, ""Cost"": 15, ""Bread"": 1, ""Condiments"": 3, ""Buns"": 1, ""Facility"": 1, ""Hygiene"": 1, ""Hygiene Protocol"": 1, ""Cheesesteak with wiz and onions"": 1, ""Cherry soda"": 1, ""Steak Sandwich"": 1, ""Burger"": 1, ""Chicken Cheese Steak with Onions & Cheese Wiz"": 1, ""Steak"": 2, ""Rolls"": 1, ""Plain Steak Sandwich"": 1, ""Pizza Steak"": 1, ""Buffalo Chicken Sandwich"": 1, ""Fries with seasoning"": 1, ""Cheese Steak"": 1, ""Mushroom"": 1, ""Pepper"": 1, ""Provolone Cheese"": 1, ""Pepperoni"": 1, ""French Fries"": 1, ""Cajun Seasoning"": 1, ""Pickles"": 1, ""Hot Cherry Peppers"": 1, ""Banana Peppers"": 1, ""Philly Cheesesteak"": 1}"
3233,gYufeBwyhEHV7l2mkEaxtg,"{""Service"": 5.0, ""Food"": 5.0, ""Onion Bagel with Cream Cheese, Tomato, and Avocado"": 5.0, ""La Colombe Coffee"": 5.0, ""Cost"": 2.0}","{""Service"": 1, ""Food"": 1, ""Onion Bagel with Cream Cheese, Tomato, and Avocado"": 1, ""La Colombe Coffee"": 1, ""Cost"": 1}"
3234,gajhaXGudlDgCz_-ik1g_w,"{""Service"": 1.0, ""Tuna Hoagie"": 2.0, ""Late Night Eats"": 3.0, ""Cost"": 2.0}","{""Service"": 1, ""Tuna Hoagie"": 1, ""Late Night Eats"": 1, ""Cost"": 1}"
3235,gbcWVIt0cSJ2iDYXx9lEOQ,"{""Service"": 3.7142857142857144, ""Hummus"": 2.0, ""Burger"": 1.0, ""Calamari"": 1.0, ""Cost"": 2.7142857142857144, ""Food"": 3.75, ""Beer Selection"": 5.0, ""Bloody Mary"": 5.0, ""Gnocchi"": 5.0, ""Ambiance"": 4.0, ""Isabella Salad"": 5.0, ""Grilled Chicken"": 5.0, ""Parking"": 5.0, ""Neighborhood"": 5.0, ""Pork Nachos"": 5.0, ""Drinks"": 4.0, ""Wings"": 5.0, ""Patio"": 4.0, ""Atmosphere"": 4.0, ""French Onion Soup"": 1.0, ""Lamb Tacos"": 2.0, ""Isabela Salad with Shrimp"": 3.0, ""Seating"": 5.0, ""Isabella's Salad"": 4.0}","{""Service"": 7, ""Hummus"": 1, ""Burger"": 1, ""Calamari"": 1, ""Cost"": 7, ""Food"": 4, ""Beer Selection"": 1, ""Bloody Mary"": 1, ""Gnocchi"": 1, ""Ambiance"": 1, ""Isabella Salad"": 1, ""Grilled Chicken"": 1, ""Parking"": 1, ""Neighborhood"": 1, ""Pork Nachos"": 1, ""Drinks"": 1, ""Wings"": 1, ""Patio"": 1, ""Atmosphere"": 1, ""French Onion Soup"": 1, ""Lamb Tacos"": 1, ""Isabela Salad with Shrimp"": 1, ""Seating"": 1, ""Isabella's Salad"": 1}"
3236,gbw5wqRVjeyCEExrM0RPmA,"{""Service"": 4.666666666666667, ""Sandwich"": 5.0, ""Beer"": 4.5, ""Grocery"": 3.0, ""Cost"": 3.0, ""Beer Selection"": 5.0, ""Price"": 4.0, ""Deli"": 5.0, ""Sandwiches"": 5.0, ""Hoagies"": 5.0, ""Wraps"": 5.0, ""Soups"": 5.0, ""Selection"": 5.0}","{""Service"": 3, ""Sandwich"": 1, ""Beer"": 2, ""Grocery"": 1, ""Cost"": 2, ""Beer Selection"": 1, ""Price"": 1, ""Deli"": 1, ""Sandwiches"": 1, ""Hoagies"": 1, ""Wraps"": 1, ""Soups"": 1, ""Selection"": 1}"
3237,gcjziNbsRYMfdcbOuCCufw,"{""Service"": 4.25, ""Atmosphere"": 5.0, ""Hearts of Romaine salad"": 5.0, ""Trout"": 4.0, ""Rib Eye"": 5.0, ""Cost"": 3.25, ""Food"": 5.0, ""Steak and Eggs"": 5.0, ""French Toast"": 5.0, ""Coffee"": 5.0, ""Turkey Bacon"": 4.0, ""Pancakes"": 4.0, ""Chinatown Noodleshop"": 3.0, ""French Restaurants"": 1.0, ""West Philly Brunch"": 5.0, ""Brioche French Toast"": 5.0}","{""Service"": 4, ""Atmosphere"": 1, ""Hearts of Romaine salad"": 1, ""Trout"": 1, ""Rib Eye"": 1, ""Cost"": 4, ""Food"": 2, ""Steak and Eggs"": 1, ""French Toast"": 1, ""Coffee"": 1, ""Turkey Bacon"": 1, ""Pancakes"": 1, ""Chinatown Noodleshop"": 1, ""French Restaurants"": 1, ""West Philly Brunch"": 1, ""Brioche French Toast"": 1}"
3238,gczLFZVmpfsBB3uUHEbWiA,"{""Service"": 4.333333333333333, ""Crispy Chicken Sandwich"": 5.0, ""Ranch Dressing"": 5.0, ""Chick'n Tenders"": 5.0, ""Cost"": 3.0, ""Atmosphere"": 3.0, ""Food"": 5.0, ""Philly Steak"": 5.0, ""Sweet Potato Fries with Cilantro-Black Bean Dip"": 5.0, ""Vegan Cheesesteak"": 5.0, ""Chicken Sandwich"": 4.0, ""Orange Creamsicle Milkshake"": 3.0}","{""Service"": 3, ""Crispy Chicken Sandwich"": 1, ""Ranch Dressing"": 1, ""Chick'n Tenders"": 1, ""Cost"": 3, ""Atmosphere"": 1, ""Food"": 1, ""Philly Steak"": 1, ""Sweet Potato Fries with Cilantro-Black Bean Dip"": 1, ""Vegan Cheesesteak"": 1, ""Chicken Sandwich"": 1, ""Orange Creamsicle Milkshake"": 1}"
3239,gdklkhsq4C7KANfnXaTlWg,"{""Service"": 4.25, ""Ice Pops"": 5.0, ""Cost"": 3.0, ""Coffee"": 5.0, ""Food"": 5.0, ""Jasmine Tea Blueberry Pop"": 5.0, ""Ambiance"": 5.0, ""Popsicles"": 3.0, ""Vietnamese Ice Coffee Popsicle"": 4.0, ""Key Lime Popsicle"": 4.0}","{""Service"": 4, ""Ice Pops"": 1, ""Cost"": 4, ""Coffee"": 1, ""Food"": 1, ""Jasmine Tea Blueberry Pop"": 1, ""Ambiance"": 1, ""Popsicles"": 1, ""Vietnamese Ice Coffee Popsicle"": 1, ""Key Lime Popsicle"": 1}"
3240,gdo6ygbZlpZY1mj9P0sxLQ,"{""Service"": 2.75, ""Burger"": 5.0, ""Fries"": 4.0, ""Side Salad"": 4.0, ""Atmosphere"": 5.0, ""Crowd"": 4.0, ""Cost"": 3.0, ""Shrimp Caesar Salad"": 5.0, ""Cheesesteak Wontons"": 5.0, ""Salad"": 1.0, ""Management"": 1.0, ""Splitting Check"": 1.0, ""Waitress Tiffani"": 1.0, ""Manager"": 2.0}","{""Service"": 4, ""Burger"": 1, ""Fries"": 1, ""Side Salad"": 1, ""Atmosphere"": 1, ""Crowd"": 1, ""Cost"": 4, ""Shrimp Caesar Salad"": 1, ""Cheesesteak Wontons"": 1, ""Salad"": 1, ""Management"": 1, ""Splitting Check"": 1, ""Waitress Tiffani"": 1, ""Manager"": 1}"
3241,gdyMIBAitsQubj0OEJoiMg,"{""Service"": 3.2857142857142856, ""Breakfast Sandwich"": 2.5, ""Home Fries"": 2.0, ""Pizza"": 4.666666666666667, ""Cost"": 2.6666666666666665, ""Pepperoni Pizza"": 5.0, ""Veggie Pizza"": 5.0, ""House Salad"": 2.0, ""Chicken Caesar Salad"": 3.0, ""Bread"": 5.0, ""Rolls"": 5.0, ""Pressed-sandwiches"": 5.0, ""Chicken"": 5.0, ""Turkey"": 5.0, ""Turkey and honey mustard panini"": 5.0, ""Salads"": 5.0, ""Feta"": 5.0, ""Meats"": 5.0, ""Breakfast"": 5.0, ""Made-to-order personal pizzas"": 5.0, ""Large pizzas"": 5.0, ""Crust"": 5.0, ""Wings"": 5.0, ""Cheese-fries"": 5.0, ""Cheeseburger"": 1.0}","{""Service"": 7, ""Breakfast Sandwich"": 2, ""Home Fries"": 1, ""Pizza"": 3, ""Cost"": 6, ""Pepperoni Pizza"": 1, ""Veggie Pizza"": 1, ""House Salad"": 1, ""Chicken Caesar Salad"": 1, ""Bread"": 1, ""Rolls"": 1, ""Pressed-sandwiches"": 1, ""Chicken"": 1, ""Turkey"": 1, ""Turkey and honey mustard panini"": 1, ""Salads"": 1, ""Feta"": 1, ""Meats"": 1, ""Breakfast"": 1, ""Made-to-order personal pizzas"": 1, ""Large pizzas"": 1, ""Crust"": 1, ""Wings"": 1, ""Cheese-fries"": 1, ""Cheeseburger"": 1}"
3242,geEGL5YODdRIoIYfFcxVPA,"{""Service"": 3.875, ""Food"": 4.166666666666667, ""Cost"": 3.3333333333333335, ""Tender Octopus"": 4.0, ""Shrimp Bruschetta"": 4.0, ""Meatballs"": 4.0, ""Pastas"": 5.0, ""Entrees"": 5.0, ""Chicken Parm"": 5.0, ""Tuscan fries"": 5.0, ""Rocket"": 5.0, ""Mussels"": 5.0, ""Burger"": 4.0, ""Wings"": 5.0, ""Homemade pastas"": 5.0, ""Cicchetti"": 5.0, ""Octopus Starter"": 4.0, ""Cannelloni"": 5.0, ""Mushroom Ravioli"": 5.0, ""Lasagna"": 5.0, ""Pricing"": 5.0, ""Pasta"": 5.0, ""Fries"": 3.0, ""Price"": 3.0, ""Atmosphere"": 3.5, ""Other food"": 2.0, ""Ambiance"": 3.0}","{""Service"": 8, ""Food"": 6, ""Cost"": 6, ""Tender Octopus"": 1, ""Shrimp Bruschetta"": 1, ""Meatballs"": 1, ""Pastas"": 1, ""Entrees"": 1, ""Chicken Parm"": 1, ""Tuscan fries"": 1, ""Rocket"": 1, ""Mussels"": 2, ""Burger"": 3, ""Wings"": 1, ""Homemade pastas"": 1, ""Cicchetti"": 1, ""Octopus Starter"": 1, ""Cannelloni"": 1, ""Mushroom Ravioli"": 1, ""Lasagna"": 1, ""Pricing"": 1, ""Pasta"": 1, ""Fries"": 1, ""Price"": 1, ""Atmosphere"": 2, ""Other food"": 1, ""Ambiance"": 1}"
3243,geFqswYwGZ_XmuSJy3DEvw,"{""Service"": 4.0, ""Pizza"": 4.833333333333334, ""Chicken Tenders"": 5.0, ""Cost"": 3.6666666666666665, ""Chicken Supremo Pizza"": 3.0, ""Sausage with Onions Pizza"": 4.0, ""Wings"": 2.0, ""Garlic Parmesan Wings"": 2.0, ""General Tso Chicken"": 3.0, ""Margherita Pizza"": 5.0, ""Tomato Pie"": 5.0, ""Other Pizzas"": 4.0, ""Delivery"": 5.0}","{""Service"": 3, ""Pizza"": 2, ""Chicken Tenders"": 1, ""Cost"": 3, ""Chicken Supremo Pizza"": 1, ""Sausage with Onions Pizza"": 1, ""Wings"": 1, ""Garlic Parmesan Wings"": 1, ""General Tso Chicken"": 1, ""Margherita Pizza"": 1, ""Tomato Pie"": 1, ""Other Pizzas"": 1, ""Delivery"": 1}"
3244,ggX5HgWTcHBkMU37EgJLig,"{""Service"": 4.0, ""Cheesesteak"": 3.0, ""Bacon Ranch Fries"": 5.0, ""Sodas"": 3.0, ""Booths"": 4.0, ""Cost"": 2.0}","{""Service"": 1, ""Cheesesteak"": 1, ""Bacon Ranch Fries"": 1, ""Sodas"": 1, ""Booths"": 1, ""Cost"": 1}"
3245,ghFNIv9_Bde6uquScRZD7g,"{""Service"": 4.25, ""El Vocho"": 4.0, ""Blueberry Ginger"": 5.0, ""Peanut Butter Maple Tarragon"": 3.0, ""Cost"": 2.875, ""Ambiance"": 4.0, ""Ice Cream"": 4.4, ""Red Velvet Chocolate Swirl"": 5.0, ""Chocolate Chocolate Cookie Dough"": 5.0, ""Cherry Hibiscus Ice Cream"": 5.0, ""Pizza"": 1.0, ""Hazelnut Smore"": 5.0, ""Chocolate Salt Malt"": 5.0, ""Vegan Options"": 5.0, ""Everything Bagel"": 5.0, ""Cardamom Caramel"": 4.0, ""Earl Grey"": 4.0, ""Root Beer"": 4.0, ""Mint Cookie"": 4.0, ""Food"": 3.0, ""Philly-style ice cream scoops"": 5.0, ""Earl Grey Sriracha ice cream"": 1.0, ""Smoked Cinnamon"": 4.0, ""Double-baby with banana chip"": 5.0, ""Double-baby with chocolate chocolate chip cookie dough"": 5.0, ""Cucumber dill"": 4.0}","{""Service"": 8, ""El Vocho"": 1, ""Blueberry Ginger"": 1, ""Peanut Butter Maple Tarragon"": 1, ""Cost"": 8, ""Ambiance"": 1, ""Ice Cream"": 5, ""Red Velvet Chocolate Swirl"": 1, ""Chocolate Chocolate Cookie Dough"": 1, ""Cherry Hibiscus Ice Cream"": 1, ""Pizza"": 1, ""Hazelnut Smore"": 1, ""Chocolate Salt Malt"": 1, ""Vegan Options"": 1, ""Everything Bagel"": 1, ""Cardamom Caramel"": 1, ""Earl Grey"": 1, ""Root Beer"": 1, ""Mint Cookie"": 1, ""Food"": 2, ""Philly-style ice cream scoops"": 1, ""Earl Grey Sriracha ice cream"": 1, ""Smoked Cinnamon"": 1, ""Double-baby with banana chip"": 1, ""Double-baby with chocolate chocolate chip cookie dough"": 1, ""Cucumber dill"": 1}"
